/stickers/doge_cheems/file_128949020.png,"xemay, motor, racing"
/stickers/doge_cheems/file_128949021.png,"bonk, chem"
/stickers/doge_cheems/file_128949022.png,"hihi, hehe"
/stickers/doge_cheems/file_128949023.png,"ngaytho, cute, matto"
/stickers/doge_cheems/file_128949024.png,"hihi, hehe"
/stickers/doge_cheems/file_128949025.png,"aaaa, panic, daudon"
/stickers/doge_cheems/file_128949026.png,"om, dongcam, khoc"
/stickers/doge_cheems/file_128949027.png,khoc
/stickers/doge_cheems/file_128949028.png,"haha, phe"
/stickers/doge_cheems/file_128949029.png,khoc
/stickers/doge_cheems/file_128949030.png,camdong
/stickers/doge_cheems/file_128949031.png,"ok, cool, glass"
/stickers/doge_cheems/file_128949032.png,tucgian
/stickers/doge_cheems/file_128949033.png,"hihi, hehe"
/stickers/doge_cheems/file_128949034.png,"metmoi, mattham"
/stickers/doge_cheems/file_128949035.png,"khoc, vanxin, xin, lay"
/stickers/doge_cheems/file_128949036.png,buon
/stickers/doge_cheems/file_128949037.png,"lacmat, nani, caigi, wtf, ha"
/stickers/doge_cheems/file_128949038.png,"wtf, what, wth, nani"
/stickers/doge_cheems/file_128949039.png,"matngantun, matco, co"
/stickers/doge_cheems/file_128949040.png,"dingu, goodnight"
/stickers/doge_cheems/file_128949041.png,thaphuong
/stickers/doge_cheems/file_128949042.png,duocban
/stickers/doge_cheems/file_128949043.png,tomdaucho
/stickers/doge_cheems/file_128949044.png,"namngu, dingu, ngu"
/stickers/doge_cheems/file_128949045.png,"caigi, wtf, nani, ha, lacmat"
/stickers/doge_cheems/file_128949046.png,okay
/stickers/doge_cheems/file_128949047.png,hoangduong
/stickers/doge_cheems/file_128949048.png,giaydanhdach
/stickers/doge_cheems/file_128949049.png,twitter
/stickers/doge_cheems/file_128949050.png,muikhoan
/stickers/doge_cheems/file_128949051.png,"chiu, taochiu, quy, taoquy, deobietnoigi"
/stickers/doge_cheems/file_128949052.png,"xoa, becho"
/stickers/doge_cheems/file_128949053.png,"ban, may, you, chinhlamay"
/stickers/doge_cheems/file_128949054.png,caigi
/stickers/doge_cheems/file_128949055.png,andep
/stickers/doge_cheems/file_128949056.png,hocbai
/stickers/doge_cheems/file_128949057.png,"ruouvang, leonardo, wine"
/stickers/doge_cheems/file_128949058.png,cheemsthieunang
/stickers/doge_cheems/file_128949059.png,goodnight
/stickers/doge_cheems/file_128949060.png,"hoangde, vua, vuongmien, king, chua"
/stickers/doge_cheems/file_128949061.png,"cobap, dogecobap"
/stickers/doge_cheems/file_128949062.png,"sung, gun, ban"
/stickers/doge_cheems/file_128949063.png,"khoc, buon, meu"
/stickers/doge_cheems/file_128949064.png,dendayvoianh
/stickers/doge_cheems/file_128949065.png,xoa
/stickers/doge_cheems/file_128949066.png,xochan
/stickers/vncheems/file_128951001.png,cheems
/stickers/vncheems/file_128951002.png,laychua
/stickers/vncheems/file_128951003.png,buon
/stickers/vncheems/file_128951004.png,eto
/stickers/vncheems/file_128951005.png,"eto, domat, ngaingung"
/stickers/vncheems/file_128951006.png,"muaquat, khabanh"
/stickers/vncheems/file_128951007.png,"chem, katana"
/stickers/vncheems/file_128951008.png,"bonk, horny"
/stickers/vncheems/file_128951009.png,"dio, tucgian"
/stickers/vncheems/file_128951010.png,dapvocaydan
